timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
6320.0,2025-12-05T09:20:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6354.0,2025-12-05T09:54:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6380.0,2025-12-05T10:20:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6392.5,2025-12-05T10:32:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6447.5,2025-12-05T11:27:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6452.5,2025-12-05T11:32:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6507.5,2025-12-05T12:27:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6620.5,2025-12-05T14:20:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6646.5,2025-12-05T14:46:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6680.5,2025-12-05T15:20:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6706.5,2025-12-05T15:46:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6811.0,2025-12-05T17:31:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6827.5,2025-12-05T17:47:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6871.0,2025-12-05T18:31:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
6887.5,2025-12-05T18:47:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
6926.5,2025-12-05T19:26:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
6952.5,2025-12-05T19:52:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
6986.5,2025-12-05T20:26:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7012.5,2025-12-05T20:52:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7143.5,2025-12-05T23:03:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7146.5,2025-12-05T23:06:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7203.5,2025-12-06T00:03:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7206.5,2025-12-06T00:06:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7259.0,2025-12-06T00:59:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7285.0,2025-12-06T01:25:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7319.0,2025-12-06T01:59:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7345.0,2025-12-06T02:25:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7493.0,2025-12-06T04:53:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7519.0,2025-12-06T05:19:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7553.0,2025-12-06T05:53:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7579.0,2025-12-06T06:19:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7591.5,2025-12-06T06:31:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7651.5,2025-12-06T07:31:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7659.0,2025-12-06T07:39:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7719.0,2025-12-06T08:39:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7814.5,2025-12-06T10:14:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7840.5,2025-12-06T10:40:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7874.5,2025-12-06T11:14:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7900.5,2025-12-06T11:40:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7913.0,2025-12-06T11:53:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7973.0,2025-12-06T12:53:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8049.5,2025-12-06T14:09:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8075.5,2025-12-06T14:35:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8109.5,2025-12-06T15:09:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8135.5,2025-12-06T15:35:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8274.5,2025-12-06T17:54:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8279.5,2025-12-06T17:59:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8334.5,2025-12-06T18:54:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8339.5,2025-12-06T18:59:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8463.5,2025-12-06T21:03:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8489.5,2025-12-06T21:29:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8523.5,2025-12-06T22:03:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8549.5,2025-12-06T22:29:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8687.5,2025-12-07T00:47:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8713.5,2025-12-07T01:13:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8747.5,2025-12-07T01:47:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8773.5,2025-12-07T02:13:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8847.5,2025-12-07T03:27:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8873.5,2025-12-07T03:53:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8907.5,2025-12-07T04:27:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8933.5,2025-12-07T04:53:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9048.0,2025-12-07T06:48:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9059.0,2025-12-07T06:59:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
